category_id,img,title,sub_title,price,dc,original_price
3,https://img-cf.kurly.com/shop/data/goods/1619678063405l0.jpg,친환경 적상추 2종,부드럽고 신선한 잎채소,1690,,
3,https://img-cf.kurly.com/shop/data/goods/161967561228l0.jpg,친환경 로메인 2종,아삭한 식감에 깃든 싱그러움,1690,,
3,https://img-cf.kurly.com/shop/data/goods/1619679443615l0.jpg,친환경 청상추 2종,초록빛 싱그러움이 담긴 쌈채소,1690,,
3,https://img-cf.kurly.com/shop/data/goods/1619680685239l0.jpg,친환경 청경채 2종,부드러운 잎채소가 전하는 풍미,1690,,
3,https://img-cf.kurly.com/shop/data/goods/1581924773167l0.jpg,한끼 치커리 60g,간편하게 사용하는 잎채소,1300,,
3,https://img-cf.kurly.com/shop/data/goods/1581914398514l0.jpg,한끼 적상추 50g,소용량으로 부담 없이 즐기는,1290,,
3,https://img-cf.kurly.com/shop/data/goods/1581919806436l0.jpg,한끼 적겨자 50g,알싸한 풍미의 적색 겨자잎,1300,,
3,https://img-cf.kurly.com/shop/data/goods/154086569199l0.jpg,[KF365] 적상추 150g,믿고 먹을 수 있는 상품을 합리적인 가격에, KF365,1600,,
3,https://img-cf.kurly.com/shop/data/goods/1585892483659l0.jpg,이유식 재료 친환경 청경채 50g,부드러운 맛의 이유식용 청경채(50g/1팩),1190,,
3,https://img-cf.kurly.com/shop/data/goods/154658128817l0.jpg,추부 깻잎 30g,진항 향의 금산 추부 깻잎,1590,,
3,https://img-cf.kurly.com/shop/data/goods/1581917416397l0.jpg,한끼 쌈추 40g,배추와 양배추의 장점만 살린,1300,,
3,https://img-cf.kurly.com/shop/data/goods/1604649637724l0.jpg,아욱 200g,연하고 부드러운 잎채소,2290,,
3,https://img-cf.kurly.com/shop/data/goods/1581925163566l0.jpg,한끼 쌈케일 40g,아삭하게 즐기는 소용량 채소,1300,,
3,https://img-cf.kurly.com/shop/data/goods/1602491514790l0.jpg,손질 쌈배추 200g,쌈으로 즐기는 달큼한 배춧잎,1490,,
3,https://img-cf.kurly.com/shop/data/goods/1580447356481l0.jpg,당귀잎 35g,향기가 남다른 건강 식재료,3690,,
3,https://img-cf.kurly.com/shop/data/goods/1571644949410l0.jpg,무농약 고사리&도라지 300g,,9990,,
3,https://img-cf.kurly.com/shop/data/goods/1615186729326l0.jpg,데친 고사리 200g,간편하게 만드는 나물 반찬,5190,,
3,https://img-cf.kurly.com/shop/data/goods/1604649803431l0.jpg,근대 200g,초록빛 영양이 듬뿍,2176,7.0,2340.0
3,https://img-cf.kurly.com/shop/data/goods/1599464587297l0.jpg,삼겹살용 모둠쌈 350g,한 팩이면 쌈채소 준비 끝,5390,,
3,https://img-cf.kurly.com/shop/data/goods/1589529467425l0.jpg,친환경 유러피안 쌈채소 모둠 200g,식감이 부드러운 유럽종 쌈채소 모음(200g/1팩),4500,,
3,https://img-cf.kurly.com/shop/data/goods/1586495319272l0.jpg,친환경 참나물 150g,으뜸나물에 걸맞는 신선한 맛(150g/1봉),2500,,
3,https://img-cf.kurly.com/shop/data/goods/157655557851l0.jpg,깐 도라지 100g,깔끔하게 손질해 사용이 간편한,2990,,
3,https://img-cf.kurly.com/shop/data/goods/1583463505772l0.jpg,경기 시금치 250g/단,두루 사용되는 국민 엽채류,2100,,
3,https://img-cf.kurly.com/shop/data/goods/1600908934228l0.jpg,영양 부추 100g,씹는 맛이 살아있는 영양 부추,2190,,
3,https://img-cf.kurly.com/shop/data/goods/1585892051758l0.jpg,이유식 재료 친환경 아욱 50g,영양 가득 부드러운 잎 채소(50g/1봉),1190,,
3,https://img-cf.kurly.com/shop/data/goods/1581917548594l0.jpg,한끼 샐러리잎 50g,쌉쌀하고 개운한 풍미,1690,,
3,https://img-cf.kurly.com/shop/data/goods/1590122173197l0.jpg,호박잎 150g,쌈밥의 대명사,2315,7.0,2490.0
3,https://img-cf.kurly.com/shop/data/goods/158191768881l0.jpg,한끼 모둠쌈 100g,부담 없이 즐기는 다양한 쌈 채소,2190,,
3,https://img-cf.kurly.com/shop/data/goods/1585891714719l0.jpg,이유식 재료 친환경 근대 50g,초록빛 영양이 듬뿍한 근대(50g/1봉),1190,,
3,https://img-cf.kurly.com/shop/data/goods/1501653435519l0.jpg,친환경 영양부추,이름 그대로 영양 가득 싱싱한 영양부추(1봉/100g),3400,,
3,https://img-cf.kurly.com/shop/data/goods/1600909020853l0.jpg,미나리 250g,탕거리의 단짝 친구, 향긋한 미나리(1봉/250g),3300,,
3,https://img-cf.kurly.com/shop/data/goods/1558604391682l0.jpg,구이용 쌈 모둠 150g,상추,깻잎,고추,마늘 까지 간편 종합 모듬쌈(1팩),3490,,
3,https://img-cf.kurly.com/shop/data/goods/1582272438426l0.jpg,새싹 모둠 채소 100g,생명력을 지닌 다채로운 새싹 채소,1650,,
3,https://img-cf.kurly.com/shop/data/goods/1573440043232l0.jpg,컷팅 부추 100g,먹기 쉽게 컷팅된 소용량 부추(1봉/100g),996,17.0,1200.0
3,https://img-cf.kurly.com/shop/data/goods/157501072795l0.jpg,상추&깻잎 간편쌈 120g,상추와 깻잎을 한번에!,2190,,
3,https://img-cf.kurly.com/shop/data/goods/1583461623580l0.jpg,한끼 깻잎 20g,딱 깻잎이 조금 필요할 때 !,1100,,
3,https://img-cf.kurly.com/shop/data/goods/1596176960105l0.jpg,고추냉이 잎 50g,이파리에 담긴 알싸한 맛,3290,,
3,https://img-cf.kurly.com/shop/data/goods/1581917262748l0.jpg,한끼 청상추 50g,싱그러움이 느껴지는 초록빛 상추,1290,,
3,https://img-cf.kurly.com/shop/data/goods/1596695021795l0.jpg,알배기 배추 1통,고소하고 달큼한 맛이 일품인 미니 알배기 배추 1통,2490,,
3,https://img-cf.kurly.com/shop/data/goods/1581926073661l0.jpg,한끼 적치커리 40g,쌉싸래한 향이 매력적인 컬러푸드,1890,,
3,https://img-cf.kurly.com/shop/data/goods/1558605337258l0.jpg,[KF365] 부추 200g,전으로 부쳐도, 무쳐먹어도 맛있는 만능 채소(200g/봉),1180,,
3,https://img-cf.kurly.com/shop/data/goods/1508476686961l0.jpg,무농약 깻잎순,줄기까지 부드러운 새로운 깻잎순(1봉 200g),2800,,
3,https://img-cf.kurly.com/shop/data/goods/1596172925500l0.jpg,베이비 시금치,은은한 단맛 품은 어린 잎,2800,,
3,https://img-cf.kurly.com/shop/data/goods/1600909103440l0.jpg,취나물 150g,향긋함이 일품인 취나물,2990,,
3,https://img-cf.kurly.com/shop/data/goods/1590714710715l0.jpg,고구마 순 (적순) 200g,고구마 만큼 맛있는 아삭아삭 고구마 순,2700,,
3,https://img-cf.kurly.com/shop/data/goods/159071470841l0.jpg,고구마 순 (청순) 200g,고구마 만큼 맛있는 아삭아삭 고구마 순,2700,,
3,https://img-cf.kurly.com/shop/data/goods/1580447007352l0.jpg,참나물 150g,활용도 높은 향긋한 나물,2190,,
3,https://img-cf.kurly.com/shop/data/goods/1585892674926l0.jpg,이유식 재료 친환경 베이비 시금치 50g,연하고 부드러운 이유식 용 베이비 시금치(50g/1팩),2200,,
3,https://img-cf.kurly.com/shop/data/goods/158589341498l0.jpg,이유식 재료 친환경 비타민 50g,귀여운 잎에 든 진녹빛 영양의 비타민(50g/1봉),1190,,
3,https://img-cf.kurly.com/shop/data/goods/1604649514452l0.jpg,쑥갓 200g,향긋하게 번지는 고소함,1790,,
3,https://img-cf.kurly.com/shop/data/goods/1608614513936l0.jpg,청경채 300g,아삭함과 부드러움을 동시에 지닌,2220,,
3,https://img-cf.kurly.com/shop/data/goods/1581922575419l0.jpg,한끼 적근대 40g,생으로 즐기기 좋은 붉은색 근대,1500,,
3,https://img-cf.kurly.com/shop/data/goods/1580708666582l0.jpg,[KF365] GAP 밀양 깻잎 3속,믿고 먹을 수 있는 상품을 합리적인 가격에, KF365,990,,
4,https://img-cf.kurly.com/shop/data/goods/1470791620540l0.jpg,유기농 바나나 500g,당일입고 당일배송되는 유기농 바나나 (500g 내외),3150,,
4,https://img-cf.kurly.com/shop/data/goods/1518057102129l0.jpg,무농약 토마토 1kg,친환경으로 재배한 무농약 토마토 (1kg),6980,,
4,https://img-cf.kurly.com/shop/data/goods/1470791759961l0.jpg,게르마늄 무농약 컬러 방울토마토 500g,톡톡튀는 컬러만큼 달고 맛있는 컬러 방울토마토,6980,,
4,https://img-cf.kurly.com/shop/data/goods/151123422585l0.jpg,[유가원] 유기농 바나나칩 230g,바삭하게 즐기는 영양 만점 바나나칩,4900,,
4,https://img-cf.kurly.com/shop/data/goods/1514871078589l0.jpg,[유가원] 유기농 코코넛칩 180g,씹을수록 고소한 건강 간식,9000,,
4,https://img-cf.kurly.com/shop/data/goods/156377793210l0.jpg,[유가원] 유기농 스위트 코코넛칩 180g,달콤하게 구운 유기농 코코넛칩(1봉/180g),9900,,
4,https://img-cf.kurly.com/shop/data/goods/1550545483493l0.jpg,[유가원] 유기농 솔티드 아몬드 120g,고소함에 짭짤함을 더한 유기농 솔티드 아몬드 120g,10900,,
4,https://img-cf.kurly.com/shop/data/goods/151902380965l0.jpg,무농약 흑토마토 700g,영양소 충전에 좋은 검붉은 과채류 (1팩/700g),5200,,
4,https://img-cf.kurly.com/shop/data/goods/1593479887943l0.jpg,무농약 머스크 멜론 2kg,건강하게 달달한 남원 무농약 어얼스 머스크 멜론,12900,,
4,https://img-cf.kurly.com/shop/data/goods/156801267489l0.jpg,[유가원] 유기농 슬라이스 아몬드 토핑 140g,간편하게 고소하게 토핑으로 올리는 아몬드(1통/140g),8900,,
4,https://img-cf.kurly.com/shop/data/goods/1563778926186l0.jpg,[유가원] 유기농 애플칩 50g,겉은 바삭, 속은 말랑, 맛은 달콤(1팩/50g),5500,,
4,https://img-cf.kurly.com/shop/data/goods/1550542002802l0.jpg,[유가원] 유기농 솔티드 캐슈넛 120g,고소함에 짭짤함을 더한 유기농 솔티드 캐슈넛 120g,9800,,
4,https://img-cf.kurly.com/shop/data/goods/1616747136952l0.jpg,[유가원] 유기농 건과일 3종,말려서 더 맛있어진 유기농 건과일 (건체리,건블루베리,건크랜베리 총 3종),9400,,
4,https://img-cf.kurly.com/shop/data/goods/1559199944181l0.jpg,[유가원] 유기농 구운아몬드 200g,고소한 견과를 더욱 건강하게, 유기농 구운아몬드 200g,14000,,
4,https://img-cf.kurly.com/shop/data/goods/1616483314236l0.jpg,[유기샘] 무농약 호두 2종,안심하고 즐기는 국산 호두,14500,,
4,https://img-cf.kurly.com/shop/data/goods/1571213125416l0.jpg,[유가원] 유기농 시리얼바 4종,유기농으로 즐기는 간편 시리얼바 4종 (1상자/5개입),6900,,
4,https://img-cf.kurly.com/shop/data/goods/1563778535934l0.jpg,[유가원] 유기농 스위트 카카오닙스 180g,야콘 시럽으로 쓴 맛을 잡은 달콤한 카카오닙스(1통/180g),11000,,
4,https://img-cf.kurly.com/shop/data/goods/1554358889308l0.jpg,[유가원] 유기농 구운 피스타치오 130g,땅에서 나는 초록색 에메랄드( 1통/130g),9980,,
4,https://img-cf.kurly.com/shop/data/goods/1622534337961l0.jpg,제스프리 유기농 키위 2종,뉴질랜드에서 온 새콤달콤함,5990,,
4,https://img-cf.kurly.com/shop/data/goods/161665693964l0.jpg,[유가원] 유기농 데일리 믹스넛츠 (더 오리지널) 2종,더 건강하게 챙기는 유기농 하루 견과,12600,,
4,https://img-cf.kurly.com/shop/data/goods/1528967744534l0.jpg,[유가원] 유기농 그래놀라 4종,엄선된 유기농 곡물과 건과일로 만든 그래놀라,7500,,
4,https://img-cf.kurly.com/shop/data/goods/1603774501549l0.jpg,[유가원]유기농 건파인애플,쫀득한 식감과 깊은 풍미,4950,,
4,https://img-cf.kurly.com/shop/data/goods/1597297876103l0.jpg,무농약 부드러운 황도 복숭아 1.8kg (5~8입),자연이 주는 노란빛 달콤함,27700,,
4,https://img-cf.kurly.com/shop/data/goods/1546828391160l0.jpg,[유가원] 유기농 심쿵 캐슈넛 150g 2종,건강한 단맛을 더한 유기농 심쿵 캐슈넛 150g 2종 (코코넛칩/카카오닙스),10500,,
4,https://img-cf.kurly.com/shop/data/goods/1577341240262l0.jpg,[테일러] 유기농 푸룬 건자두 2종,유기농으로 기른 프룬의 영양,2500,,
4,https://img-cf.kurly.com/shop/data/goods/152904401693l0.jpg,[스미후루] 순 유기농 바나나 750g,자연이 준 순수한 달콤함 (1봉/750g),3900,,
4,https://img-cf.kurly.com/shop/data/goods/1559118586354l0.jpg,[유가원] 유기농 호두 120g,건강하게 즐기는 담백한 유기농 호두 120g,11500,,
4,https://img-cf.kurly.com/shop/data/goods/1590976306361l0.jpg,[스톤릿지] 유기농 건베리류 4종,미국 유기농 인증을 받은 건강한 건과일!,7500,,
4,https://img-cf.kurly.com/shop/data/goods/1616657157760l0.jpg,[유가원] 데일리 믹스넛츠 (더 레드) 2종,하루에 한 번, 고소한 에너지,12600,,
4,https://img-cf.kurly.com/shop/data/goods/1554964202249l0.jpg,유기농 아보카도 400g (냉동),유기농으로 간편하게 즐기는 숲속의 버터(1봉/400g),9500,,
4,https://img-cf.kurly.com/shop/data/goods/1470791716500l0.jpg,무농약 마틸다 토마토 2kg,탄탄한 과육과 풍부한 과즙의 마틸다(캄파리) 토마토 (2kg/1박스),14480,,
4,https://img-cf.kurly.com/shop/data/goods/1554964499470l0.jpg,유기농 블루베리 700g (냉동),유기농으로 즐기는 동글동글 새콤한 매력(1봉/700g),12850,,
4,https://img-cf.kurly.com/shop/data/goods/1534152511158l0.jpg,[유가원] 유기농 건자두(푸룬) 170g,,8700,,
4,https://img-cf.kurly.com/shop/data/goods/1534233789317l0.jpg,[유가원] 유기농 데일리 믹스넛츠(더 블랙) 2종,카카오닙스를 더한 하루 견과 7입 / 30입,12600,,
4,https://img-cf.kurly.com/shop/data/goods/1562926182737l0.jpg,[유가원] 유기농 대추야자 220g,달콤한 건과일의 끝판왕, 유기농 대추야자 220g,9900,,
4,https://img-cf.kurly.com/shop/data/goods/1542878333644l0.jpg,[Dole] 유기농 바나나 500g,건강하게 즐기는 유기농 과일 (1팩/500g),2475,10.0,2750.0
4,https://img-cf.kurly.com/shop/data/goods/1554964643686l0.jpg,유기농 애플망고 700g (냉동),유기농으로 즐기는 새콤달콤 냉동 애플망고(700g/봉),10900,,
4,https://img-cf.kurly.com/shop/data/goods/1563778574656l0.jpg,무농약 캠벨포도 1팩,무농약으로 즐기는 새콤달콤 과즙(500g내외/1팩),12600,,
4,https://img-cf.kurly.com/shop/data/goods/1537251286659l0.jpg,[메이커스키친] 유기농 피스타치오 2종,고소한 유기농 건강간식,17000,,
4,https://img-cf.kurly.com/shop/data/goods/1559199655948l0.jpg,[유가원] 유기농 캐슈넛 190g,고소함에 부드러움을 더한 유기농 캐슈넛 190g,13900,,
4,https://img-cf.kurly.com/shop/data/goods/1573793103236l0.jpg,[유기샘] 유기농 밤칩 40g,바삭하고 단단한 감자칩같은 밤칩,5700,,
4,https://img-cf.kurly.com/shop/data/goods/1607326397678l0.jpg,[유가원] 유기농 피칸,고소하고 부드러운 영양 견과,9900,,
4,https://img-cf.kurly.com/shop/data/goods/1597384505691l0.jpg,[올프레쉬] 국산 무농약 바나나 1입,건강하게 자란 국산 바나나,2330,,
4,https://img-cf.kurly.com/shop/data/goods/1589778571433l0.jpg,친환경 대추방울토마토 500g,씹는 맛이 좋은 친환경 대추방울토마토 (1팩 500g),4480,,
5,https://img-cf.kurly.com/shop/data/goods/1622021760477l0.jpg,GAP 유명산지 머스크 멜론 1.6kg 내외,부드러운 달콤함과 풍부한 향,9900,,
5,https://img-cf.kurly.com/shop/data/goods/1600924465156l0.jpg,국산 깐밤 150g,간편하게 즐기는, 어디에나 잘 어울리는 요리 재료,7700,,
5,https://img-cf.kurly.com/shop/data/goods/1624412392475l0.jpg,[타미나] 워싱턴 생체리 500g 10row,알알이 붉은 다이아몬드의 새콤달콤한 유혹,9950,,
5,https://img-cf.kurly.com/shop/data/goods/1594100973303l0.jpg,대석 자두 1.2kg,무르익은 계절의 새콤달콤함,9400,,
5,https://img-cf.kurly.com/shop/data/goods/1575960072000_l.jpg,GAP 세지 멜론 1.8kg,신선하고 달콤한 나주의 명물,14360,,
5,https://img-cf.kurly.com/shop/data/goods/1589782672297l0.jpg,[만나] 워싱턴 생체리 700g 10row,붉은 다이아몬드의 달콤한 유혹 (700g/1팩),14900,,
5,https://img-cf.kurly.com/shop/data/goods/1586827970864l0.jpg,저탄소 GAP 스테비 참외 4입 1.2kg,땅의 힘으로 끌어 올린 아삭 달콤함,12900,,
5,https://img-cf.kurly.com/shop/data/goods/1617775254831l0.jpg,작지만 나도 성주 참외 2kg,작지만 알차게 차오른 달콤함,10710,,
5,https://img-cf.kurly.com/shop/data/goods/1592806086299l0.jpg,GAP 천도복숭아 1.5kg,매끈한 껍질 속 아삭한 과육,9990,,
5,https://img-cf.kurly.com/shop/data/goods/1591850934334l0.jpg,[에이플] GAP 샤인머스캇 포도 1.5kg 1box,오감만족 연둣빛 포도의 매력,56700,,
5,https://img-cf.kurly.com/shop/data/goods/1562641371538l0.jpg,저탄소 GAP 스테비 자두 2kg,풍성하게 만나는 새콤달콤함,18800,,
5,https://img-cf.kurly.com/shop/data/goods/1617328233185l0.jpg,GAP 실속 꼬마 참외 5~6입,작지만 당도로 꽉찬 맛있는 참외 (1봉 5~6입 900g 내외),7990,,
5,https://img-cf.kurly.com/shop/data/goods/1583213637394l0.jpg,실속 성주 참외 1.5kg,달콤한 성주 참외(4~7입/봉),9900,,
5,https://img-cf.kurly.com/shop/data/goods/1580708251742l0.jpg,저탄소 GAP 성주 봉지참외 1개,시원하고 아삭한 황금빛 성주 참외(1입/1봉),1930,,
5,https://img-cf.kurly.com/shop/data/goods/1463383662742l0.jpg,저탄소인증 GAP 성주참외 4입,노란빛의 달콤한 매력(1봉 4입/1kg이상),9900,,
5,https://img-cf.kurly.com/shop/data/goods/1588728006690l0.jpg,제주산 애플망고 1입 (470g내외),달콤한 맛과 고급스러움의 대명사 제주산 애플망고!(1입/1박스),45000,,
5,https://img-cf.kurly.com/shop/data/goods/1493714320000_l.jpg,[올프레쉬] 머스크 멜론 1.7kg,부드러운 달콤함과 풍부한 향,19900,,
5,https://img-cf.kurly.com/shop/data/goods/1595829122571l0.jpg,상큼가득 캠벨포도 1팩 (500g내외),알알이 차오른 새콤달콤 여름 포도,9900,,
5,https://img-cf.kurly.com/shop/data/goods/1591844301629l0.jpg,[에이플] GAP 샤인머스캇 포도 500g 1팩,껍질째 즐기는 짙은 달콤함,23400,,
5,https://img-cf.kurly.com/shop/data/goods/1593592173804l0.jpg,저탄소 GAP 피오네 포도 2kg,입안에 꽉 차는 포도 한 알,38080,15.0,44800.0
5,https://img-cf.kurly.com/shop/data/goods/1597297876103l0.jpg,무농약 부드러운 황도 복숭아 1.8kg (5~8입),자연이 주는 노란빛 달콤함,27700,,
5,https://img-cf.kurly.com/shop/data/goods/1497423069200l0.jpg,대만산 애플망고 2입,사과 처럼 붉고 상큼한 애플망고(2입/1팩),14900,,
5,https://img-cf.kurly.com/shop/data/goods/1591844647165l0.jpg,[에이플] GAP 샤인머스캇 포도 2kg 1box,알알이 차오른 연둣빛 구슬,76500,,
5,https://img-cf.kurly.com/shop/data/goods/1590716056902l0.jpg,GAP 거봉포도 1박스(2kg),탐스럽게 번지는 굵직한 달콤함(2kg/1박스),38080,,
5,https://img-cf.kurly.com/shop/data/goods/1591609053808l0.jpg,미국산 워싱턴 생체리 300g 9.5row,9.5R사이즈로 큼지막하고 달콤한 붉은빛 보석(1팩/300g),6950,,
5,https://img-cf.kurly.com/shop/data/goods/1592213122388l0.jpg,태국 망고스틴 1망,과일의 여왕! (1망/500g 내외),7950,,
5,https://img-cf.kurly.com/shop/data/goods/1562318813669l0.jpg,[올프레쉬] 컷팅 수박 430g,혼자서도 간편하게 즐길 수 있는 수박,6900,,
5,https://img-cf.kurly.com/shop/data/goods/1587362177429l0.jpg,제주산 애플망고 2입 (600g내외),달콤한 제주산 애플망고(2입/1팩),43000,,
5,https://img-cf.kurly.com/shop/data/goods/159651182350l0.jpg,후무사 자두 1.2kg,과즙 속에 가득 담긴 새콤달콤한 여름,9400,,
5,https://img-cf.kurly.com/shop/data/goods/1591609131114l0.jpg,미국산 워싱턴 생체리 500g 10row,달콤함을 머금은 붉은 빛 보석,11900,,
5,https://img-cf.kurly.com/shop/data/goods/1592906805156l0.jpg,유명산지 천도복숭아 1.2kg,상쾌하고 아삭한 계절의 선물,7990,,
5,https://img-cf.kurly.com/shop/data/goods/1563778574656l0.jpg,무농약 캠벨포도 1팩,무농약으로 즐기는 새콤달콤 과즙(500g내외/1팩),12600,,
5,https://img-cf.kurly.com/shop/data/goods/1591066463877l0.jpg,미국산 워싱턴 생체리 9row 300g,9row 큰사이즈로 굵직하게 차오른 생체리 (300g/1팩),8900,,
5,https://img-cf.kurly.com/shop/data/goods/1563777423511l0.jpg,GAP 거봉포도 1팩,양손에 들어오는 아담한 거봉,11730,,
5,https://img-cf.kurly.com/shop/data/goods/1618391873136l0.jpg,무농약 성주 참외 1.2kg (4~7입),알알이 가득 찬 맑은 달콤함,14900,,
5,https://img-cf.kurly.com/shop/data/goods/1600327896210l0.jpg,저탄소 GAP 우리집 샤인머스켓 1팩,농부가 숨겨뒀던 진짜 달콤함,19900,,
6,https://img-cf.kurly.com/shop/data/goods/1518057102129l0.jpg,무농약 토마토 1kg,친환경으로 재배한 무농약 토마토 (1kg),6980,,
6,https://img-cf.kurly.com/shop/data/goods/1470791759961l0.jpg,게르마늄 무농약 컬러 방울토마토 500g,톡톡튀는 컬러만큼 달고 맛있는 컬러 방울토마토,6980,,
6,https://img-cf.kurly.com/shop/data/goods/1469670549322l0.jpg,[해말린] 야자대추 180g(냉장),입이 즐거운 간식,6900,,
6,https://img-cf.kurly.com/shop/data/goods/1619583502735l0.jpg,제주산 애플망고 3입,황금빛 과육이 품은 남다른 달콤함,79900,,
6,https://img-cf.kurly.com/shop/data/goods/151902380965l0.jpg,무농약 흑토마토 700g,영양소 충전에 좋은 검붉은 과채류 (1팩/700g),5200,,
6,https://img-cf.kurly.com/shop/data/goods/1555379225727l0.jpg,GAP 씻어나온 사과 2종,껍질째 바로 먹는 간편한 GAP 인증 사과 2종(중소과/중과),1980,,
6,https://img-cf.kurly.com/shop/data/goods/1622021760477l0.jpg,GAP 유명산지 머스크 멜론 1.6kg 내외,부드러운 달콤함과 풍부한 향,9900,,
6,https://img-cf.kurly.com/shop/data/goods/1526434703546l0.jpg,유명산지 수박 6kg 이상,수분가득 달콤한 제철 수박,19800,,
6,https://img-cf.kurly.com/shop/data/goods/1600924465156l0.jpg,국산 깐밤 150g,간편하게 즐기는, 어디에나 잘 어울리는 요리 재료,7700,,
6,https://img-cf.kurly.com/shop/data/goods/1593479887943l0.jpg,무농약 머스크 멜론 2kg,건강하게 달달한 남원 무농약 어얼스 머스크 멜론,12900,,
6,https://img-cf.kurly.com/shop/data/goods/1594100973303l0.jpg,대석 자두 1.2kg,무르익은 계절의 새콤달콤함,9400,,
6,https://img-cf.kurly.com/shop/data/goods/1575960072000_l.jpg,GAP 세지 멜론 1.8kg,신선하고 달콤한 나주의 명물,14360,,
6,https://img-cf.kurly.com/shop/data/goods/1586827970864l0.jpg,저탄소 GAP 스테비 참외 4입 1.2kg,땅의 힘으로 끌어 올린 아삭 달콤함,12900,,
6,https://img-cf.kurly.com/shop/data/goods/160929546735l0.jpg,완숙토마토 1kg,탐스럽게 익은 붉은 빛 토마토,5580,,
6,https://img-cf.kurly.com/shop/data/goods/1617775254831l0.jpg,작지만 나도 성주 참외 2kg,작지만 알차게 차오른 달콤함,10710,,
6,https://img-cf.kurly.com/shop/data/goods/1593751693106l0.jpg,상큼가득 캠벨포도 1kg 박스,잘 숙성된 포도향과 부드러운 신맛(1kg/1박스),12900,,
6,https://img-cf.kurly.com/shop/data/goods/1536573310355l0.jpg,대추방울토마토 500g,몸에도 좋고 맛도 좋은 대추방울토마토 500g,3980,,
6,https://img-cf.kurly.com/shop/data/goods/1624857655953l0.jpg,작지만 편할 수박에 1/8통,혼자서도 부담 없는 소용량 수박,4464,7.0,4800.0
6,https://img-cf.kurly.com/shop/data/goods/1574996021664l0.jpg,청도 반건시 6입 (냉동),곶감과 홍시의 매력을 둘 다 가지고 있는 청도 반건시,8359,,
6,https://img-cf.kurly.com/shop/data/goods/1563171580973l0.jpg,GAP 씨없는 수박 6kg 이상,씨가없어 편리하게 즐기는 달콤한 수박,19800,,
6,https://img-cf.kurly.com/shop/data/goods/1609222063151l0.jpg,GAP 칼라 대추 방울토마토 750g,한 입에 쏙 넣는 알록달록 칼라대추 방울토마토(750g/1팩),7900,,
6,https://img-cf.kurly.com/shop/data/goods/1620364005432l0.jpg,신고배 1입,신선하게 즐기는 달콤한 과즙,4480,,
6,https://img-cf.kurly.com/shop/data/goods/1608192758657l0.jpg,GAP 스카이볼 토마토 1kg,과육이 단단한 단일 품종 완숙 토마토,5780,,
6,https://img-cf.kurly.com/shop/data/goods/1592806086299l0.jpg,GAP 천도복숭아 1.5kg,매끈한 껍질 속 아삭한 과육,9990,,
6,https://img-cf.kurly.com/shop/data/goods/1617331636278l0.jpg,[fruit salon] 간편 컷팅과일 (중),넉넉히 맛보는 6가지 과일,4990,,
6,https://img-cf.kurly.com/shop/data/goods/1591850934334l0.jpg,[에이플] GAP 샤인머스캇 포도 1.5kg 1box,오감만족 연둣빛 포도의 매력,56700,,
6,https://img-cf.kurly.com/shop/data/goods/1562641371538l0.jpg,저탄소 GAP 스테비 자두 2kg,풍성하게 만나는 새콤달콤함,18800,,
6,https://img-cf.kurly.com/shop/data/goods/1617328233185l0.jpg,GAP 실속 꼬마 참외 5~6입,작지만 당도로 꽉찬 맛있는 참외 (1봉 5~6입 900g 내외),7990,,
6,https://img-cf.kurly.com/shop/data/goods/1583213637394l0.jpg,실속 성주 참외 1.5kg,달콤한 성주 참외(4~7입/봉),9900,,
6,https://img-cf.kurly.com/shop/data/goods/1580708251742l0.jpg,저탄소 GAP 성주 봉지참외 1개,시원하고 아삭한 황금빛 성주 참외(1입/1봉),1930,,
6,https://img-cf.kurly.com/shop/data/goods/1611643003836l0.jpg,[fruit salon] 사과 300g,간편하게 드실수 있도록 컷팅된 사과(300g/1팩),2990,,
6,https://img-cf.kurly.com/shop/data/goods/1463383662742l0.jpg,저탄소인증 GAP 성주참외 4입,노란빛의 달콤한 매력(1봉 4입/1kg이상),9900,,
6,https://img-cf.kurly.com/shop/data/goods/1588728006690l0.jpg,제주산 애플망고 1입 (470g내외),달콤한 맛과 고급스러움의 대명사 제주산 애플망고!(1입/1박스),45000,,
6,https://img-cf.kurly.com/shop/data/goods/1493714320000_l.jpg,[올프레쉬] 머스크 멜론 1.7kg,부드러운 달콤함과 풍부한 향,19900,,
6,https://img-cf.kurly.com/shop/data/goods/1611643209422l0.jpg,[fruit salon] 5 in 1 과일도시락 360g,다양한 과일을 간편하게(360g/1팩),4240,,
6,https://img-cf.kurly.com/shop/data/goods/1595829122571l0.jpg,상큼가득 캠벨포도 1팩 (500g내외),알알이 차오른 새콤달콤 여름 포도,9900,,
6,https://img-cf.kurly.com/shop/data/goods/1615535108201l0.jpg,[귤림원] 당도선별 GAP 하우스 감귤 500g,기분 좋은 주황빛 달콤함,6880,,
6,https://img-cf.kurly.com/shop/data/goods/1591844301629l0.jpg,[에이플] GAP 샤인머스캇 포도 500g 1팩,껍질째 즐기는 짙은 달콤함,23400,,
6,https://img-cf.kurly.com/shop/data/goods/1588812832688l0.jpg,[홍쌍리] 청매실절임 430g,아삭한 식감과 새콤한 감칠맛이 가득,19000,,
6,https://img-cf.kurly.com/shop/data/goods/1593592173804l0.jpg,저탄소 GAP 피오네 포도 2kg,입안에 꽉 차는 포도 한 알,38080,15.0,44800.0
